"","x","y"
"1",1.2405571914852,2.36667598703194
"2",0.981280408531797,1.1180915090097
"3",0.276624909839732,0.827069914883982
"4",1.54804191393072,3.08852815878361
"5",1.82420303743837,3.03235695378082
"6",2.57460164425439,6.05609963462019
"7",1.2834368532789,1.07036584513381
"8",0.920714728636014,0.564984250925386
"9",1.35403464171254,1.59915129838405
"10",0.74465211264925,0.137582239810062
"11",-0.82895075670584,1.07664933479744
"12",1.42991942324837,3.11335309370575
"13",1.94371702780703,2.49413880371038
"14",1.48979841026146,2.27678622586135
"15",0.00113619794919606,-0.0397467297681379
"16",-0.761501638653477,0.600478798146664
"17",1.25595916463968,2.10015440405943
"18",3.97462236478349,14.6903295339494
"19",1.90334804800745,4.76638055242191
"20",3.08901562749058,10.3925478800043
"21",3.89014981195704,14.9327732935811
"22",0.120931519570371,-0.485358923684474
"23",0.723419745200443,0.235531722414056
"24",0.316621408962957,0.882511209894138
"25",1.77944206794278,3.63518313502089
"26",1.32570262668249,1.50918357744053
"27",2.57501260819291,5.51378105289018
"28",1.03465985520488,0.577764579088245
"29",1.22304121823299,2.62072463771345
"30",2.12490605920833,4.63370558945179
"31",2.32059881894309,5.14134771618246
"32",0.072772452530703,0.491083892443036
"33",1.53250287072542,2.25855185979122
"34",0.509125967029521,0.366849239256745
"35",1.81517384847142,3.70978796157772
"36",-0.301728251051032,-0.928934643579593
"37",0.711710021925685,0.237568695061767
"38",1.26832674329316,2.28219931850354
"39",0.341173368087433,0.0542511098768094
"40",-0.556743344190928,1.37745243640518
"41",0.816123384544081,1.71262302533827
"42",1.93192182019787,3.56767894418213
"43",1.50669573231417,2.49898874067756
"44",1.3302146126906,2.09866917729269
"45",1.89325618620426,3.06359686600955
"46",0.583036374622299,-0.628600836256873
"47",1.49722947978483,0.571825460883834
"48",-0.931580802010531,1.90636226558306
"49",0.590727048685597,0.22850631011658
"50",1.4578772930587,3.72634404777889
"51",-0.0586693596040319,-0.178046174474706
"52",1.17090591671616,1.4422564825494
"53",1.00438947516745,0.534629499851114
"54",1.23572268114034,2.91495533190465
"55",1.30506355083483,2.24532177532063
"56",-0.140090430668481,0.445417975355393
"57",1.29357147432975,1.82970515016522
"58",-0.257837069427324,0.193313590813365
"59",1.72693350212189,1.97789948917091
"60",2.78479994650282,7.59193543603229
"61",1.42424253478347,1.15810236107352
"62",0.4235742488187,-0.346984691809441
"63",0.858945484659051,0.45583408241356
"64",3.00558931237075,8.24732085870441
"65",2.36279740936703,5.14825928631556
"66",0.132235759016881,-0.47401759669971
"67",-0.597432338524815,0.658892794051248
"68",1.04362213890895,0.894763747999906
"69",0.649913462014763,0.209857406205457
"70",1.6737780388259,1.7297893257535
"71",1.49221910914426,2.4985436483096
"72",1.01790805644705,2.34094912355751
"73",0.586334350024961,-0.16052873169001
"74",1.49704761288757,2.16787831122576
"75",0.418559259127897,0.440467246147479
"76",1.54205280658897,2.5455268304562
"77",1.43613926480959,1.63767771477222
"78",1.1995756721571,1.98493079137183
"79",2.35968661968887,5.38457681441857
"80",1.2766739774668,1.51726690167389
"81",0.806882470267185,2.32359089217691
"82",-1.14213805965723,0.657396468193793
"83",0.607908230268696,-0.979639514505151
"84",0.150099628087314,-0.249597984567942
"85",0.322622898158052,-0.184109162065256
"86",0.66133273091773,1.24408658427026
"87",1.57504730440412,2.99199654381636
"88",1.29300625102642,2.54824011017038
"89",0.870316389027875,0.632600340945435
"90",-0.110295740004844,1.31576883286477
"91",1.18284372838576,1.99672476860239
"92",1.02937250007308,1.36637000667597
"93",2.91097485278969,9.25882724191744
"94",1.8293814450752,2.05756532101294
"95",3.66760533541918,12.56287862965
"96",0.355413452701129,0.673370001964712
"97",0.761103378124949,0.854839295507028
"98",0.661756158510465,0.541788433532084
"99",2.65642661793474,8.06624054782587
"100",2.47309189473164,6.69407303126819
"101",0.0884796035859023,-1.34016845366275
"102",1.18549253037668,0.643286960608952
"103",1.69161497858582,2.30725248868742
"104",-1.18644215489007,0.405764660178636
"105",0.587126738140832,0.832847715596399
"106",1.86884351961577,4.90128771373507
"107",1.83849011435831,1.77220866832426
"108",1.5486619785184,1.63012484405237
"109",-0.48537758505356,-0.480200437064874
"110",0.590299735354433,-0.151777660138253
"111",1.0848269509594,2.26149216645568
"112",0.415203864494255,-1.33200772884652
"113",2.76468826848462,8.42240728149124
"114",2.70247691190667,8.07715539989238
"115",0.333927321542861,-0.0427545670022474
"116",1.27847556137309,2.71430575599539
"117",1.81077125749769,2.21538330924915
"118",0.187015807950438,0.420036748875249
"119",-0.125881598942113,-0.0105588612209069
"120",1.5184103881335,1.04466745195021
"121",1.3067061521512,2.795393367175
"122",0.921944413456808,0.689263508723024
"123",0.190171190944177,-0.229459468538799
"124",1.90801380801791,3.72456470494614
"125",-0.0627203179456021,0.91849591668014
"126",-0.906931291735558,0.95054048186379
"127",2.01388614204096,3.59762172303085
"128",0.684468068449421,-0.171354824637676
"129",-0.369510490731016,0.464320361523757
"130",0.081439460117721,0.191839559722683
"131",-0.132161945607562,0.719772007385677
"132",1.08346839049084,0.515291391082507
"133",-0.0535992020412577,-0.510671956876411
"134",0.129606968322638,-0.753074697846424
"135",-0.199517322482388,-1.07633618743808
"136",0.376716035292519,1.21894103437874
"137",1.56647661341117,2.56686958251681
"138",0.80374982158368,-1.21672301378224
"139",-0.953188574928352,0.152504824772254
"140",-0.526833628247353,1.10380484801177
"141",-0.110969858170651,-0.633986538768963
"142",-0.548561909415628,-0.367284423050796
"143",0.40981645206766,0.456360093439696
"144",0.259836079257822,0.223590250409366
"145",0.463602760157357,1.0917257027583
"146",0.518181152722882,0.486086526941188
"147",1.10942801753365,1.62564180819694
"148",2.18203882543411,5.58097950239461
"149",3.20659939260301,10.2195079638339
"150",1.61808409778821,1.70174002111695
"151",2.96389400714273,8.78091180565087
"152",1.31935958850145,2.15184833366303
"153",1.17135115988688,1.79550364565971
"154",-0.0157043704967876,-2.43104269497366
"155",0.328143420615267,0.404495548316056
"156",-0.709920825938796,-0.37318993673259
"157",0.786660556768807,0.073530300393024
"158",1.59479256144413,1.50817805087664
"159",0.99215983357779,1.63917461909569
"160",0.272916298681433,1.46469709970067
"161",-1.57261317180559,1.97059875812088
"162",0.998178923031625,1.02446513910244
"163",0.378942895669494,-0.0687585657819801
"164",-0.272137097957369,-0.0695976379894134
"165",-1.2920204572849,0.54811796708685
"166",1.38538428953882,3.11754638690019
"167",1.4686417627131,1.11882348335416
"168",0.458897644040571,-0.185716913991491
"169",0.71901292127094,-1.11590762555844
"170",-0.742808831239965,0.832790399453368
"171",-0.172959664789709,-1.66952235937859
"172",1.14096216277635,2.15636330735049
"173",1.39634846023695,1.23104374196179
"174",1.64981823658293,3.20725434173362
"175",-0.796285381361025,1.84976805621705
"176",2.18401761241165,4.05694313492834
"177",2.64558076853679,5.85100230915149
"178",1.64490702124914,3.00407232616587
"179",-0.464328619080004,0.627179127065459
"180",1.75460537232388,2.35298821176483
"181",2.12972405890317,3.91216359426599
"182",3.21530121708032,12.146792564875
"183",0.457378989125585,0.376318771884974
"184",-0.716353246635123,0.772216093337778
"185",-0.743323479962937,-1.3798472289685
"186",-1.19729571803746,0.446542776474605
"187",1.27757805126539,0.874661860825052
"188",0.643102434968839,1.02802935835013
"189",-0.256623618867812,0.0241503760741492
"190",0.327198720863801,-0.805764464735558
"191",-0.0208825798559557,-0.536292013192232
"192",1.2476322488204,0.871945609859834
"193",1.06020637480856,1.4208879604099
